
---------- Begin Simulation Statistics ----------
simSeconds                                   0.169939                       # Number of seconds simulated (Second)
simTicks                                 169939417032                       # Number of ticks simulated (Tick)
finalTick                                169939417032                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1525.07                       # Real time elapsed on the host (Second)
hostTickRate                                111430557                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8603448                       # Number of bytes of host memory used (Byte)
simInsts                                    321262526                       # Number of instructions simulated (Count)
simOps                                      330133304                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   210654                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     216471                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        357015583                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.110036                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.900872                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       428258938                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1965                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      407443502                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 428990                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             98127598                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          52675155                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 263                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           356770433                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.142033                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.285837                       # Number of insts issued each cycle (Count)
system.mem_ctrl.rdQLenPdf::17                    1796                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                    1678                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                    1572                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                    1470                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                    1293                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                     305                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                     251                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                     221                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                     211                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                     202                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                     193                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                      84                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                      48                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                      43                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                     142                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    1500                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    1656                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                    3429                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                    5711                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                    7504                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                    8913                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   10124                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   11857                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   13097                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   14450                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   16070                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   16345                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   16578                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   18555                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   22743                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   18102                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   21232                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   22250                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                    2779                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                    2328                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                    1743                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                    1525                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                    1170                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                     874                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                     730                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                     628                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                     529                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                     471                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                     408                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                     375                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                     353                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                     342                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                     325                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                     328                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                     281                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                     315                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                     282                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                     262                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                     261                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                     226                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                     242                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                     242                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                     206                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                     234                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                     198                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                     329                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                     217                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                     371                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                    1004                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        14328                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       21.392797                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     104.923435                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-511          14322     99.96%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-1023            1      0.01%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1535            1      0.01%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-2047            3      0.02%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::11776-12287            1      0.01%    100.00% # Reads before turning the bus around for writes (Count)
